"id","island_code","city_code","province_code","name"
"11085","40096","8203","82","Pulau Nawomagagawi"
"11086","40097","8203","82","Pulau Ori Makurunga"
"11087","40098","8203","82","Pulau Padosa Mangopa"
"11088","40099","8203","82","Pulau Popoonga"
"11089","40100","8203","82","Pulau Puru Madolaka"
"11090","40101","8203","82","Pulau Saleo Babaoro"
"11091","40102","8203","82","Pulau Sefanya"
"11092","40103","8203","82","Pulau Sengi"
"11093","40104","8203","82","Pulau Sisima"
"11094","40105","8203","82","Pulau Somola"
"11095","40106","8203","82","Pulau Tatatano"
"11096","40107","8203","82","Pulau Toka Matahu"
"11097","40108","8203","82","Pulau Tulae"
"11098","40109","8203","82","Pulau Wale Magura"
"11099","40001","8204","82","Pulau Adu Besar"
"11100","40002","8204","82","Pulau Adu Kecil"
"11101","40003","8204","82","Pulau Agaragar"
"11102","40004","8204","82","Pulau Agas"
"11103","40005","8204","82","Pulau Ake Ici"
"11104","40006","8204","82","Pulau Akerica Besar"
"11105","40007","8204","82","Pulau Akerica Kecil"
"11106","40008","8204","82","Pulau Ambatin"
"11107","40009","8204","82","Pulau Ambatu"
"11108","40010","8204","82","Pulau Aru"
"11109","40011","8204","82","Pulau Aru"
"11110","40012","8204","82","Pulau Babi"
"11111","40013","8204","82","Pulau Bacan"
"11112","40014","8204","82","Pulau Bakau"
"11113","40015","8204","82","Pulau Bandera"
"11114","40016","8204","82","Pulau Batanglomang"
"11115","40017","8204","82","Pulau Batatas"
"11116","40018","8204","82","Pulau Bati"
"11117","40019","8204","82","Pulau Batu"
"11118","40020","8204","82","Pulau Batu Adu Besar"
"11119","40021","8204","82","Pulau Batu Adu Kecil"
"11120","40022","8204","82","Pulau Batu Anyor"
"11121","40023","8204","82","Pulau Batuake Ici Barat"
"11122","40024","8204","82","Pulau Batuake Ici Selatan"
"11123","40025","8204","82","Pulau Batuake Ici Tengah"
"11124","40026","8204","82","Pulau Batuake Ici Timur"
"11125","40027","8204","82","Pulau Batuampat"
"11126","40028","8204","82","Pulau Batubulat"
"11127","40029","8204","82","Pulau Batukaramat"
"11128","40030","8204","82","Pulau Batuloleojaha Selatan"
"11129","40031","8204","82","Pulau Batuloleojaha Tengah"
"11130","40032","8204","82","Pulau Batuloleojaha Utara"
"11131","40033","8204","82","Pulau Batuputih"
"11132","40034","8204","82","Pulau Batura"
"11133","40035","8204","82","Pulau Behemobakul"
"11134","40036","8204","82","Pulau Belangbelang"
"11135","40037","8204","82","Pulau Bendera"
"11136","40038","8204","82","Pulau Betbet"
"11137","40039","8204","82","Pulau Betbetbuaya"
"11138","40040","8204","82","Pulau Bia"
"11139","40041","8204","82","Pulau Bintangor"
"11140","40042","8204","82","Pulau Birabira"
"11141","40043","8204","82","Pulau Bisa"
"11142","40044","8204","82","Pulau Bisa"
"11143","40045","8204","82","Pulau Bisori Besar"
"11144","40046","8204","82","Pulau Bisori Kecil"
"11145","40047","8204","82","Pulau Bobane Lamo"
"11146","40048","8204","82","Pulau Bokuboku"
"11147","40049","8204","82","Pulau Bokuboku Kecil"
"11148","40050","8204","82","Pulau Bokuboku Pefot"
"11149","40051","8204","82","Pulau Bokuboku Plim"
"11150","40052","8204","82","Pulau Bokuboku Plu"
"11151","40053","8204","82","Pulau Bokuboku Ptol"
"11152","40054","8204","82","Pulau Bokuboku So"
"11153","40055","8204","82","Pulau Bori Besar"
"11154","40056","8204","82","Pulau Bori Kecil"
"11155","40057","8204","82","Pulau Boribori"
"11156","40058","8204","82","Pulau Buaya"
"11157","40059","8204","82","Pulau Buleu Besar"
"11158","40060","8204","82","Pulau Buleu Kecil"
"11159","40061","8204","82","Pulau Bulu Air"
"11160","40062","8204","82","Pulau Burung"
"11161","40063","8204","82","Pulau Capatu"
"11162","40064","8204","82","Pulau Daga Besar"
"11163","40065","8204","82","Pulau Daga Kecil"
"11164","40066","8204","82","Pulau Daiwo"
"11165","40067","8204","82","Pulau Daiwo"
"11166","40068","8204","82","Pulau Damaha"
"11167","40069","8204","82","Pulau Damar"
"11168","40070","8204","82","Pulau Dayoang"
"11169","40071","8204","82","Pulau Dehemobakul"
"11170","40072","8204","82","Pulau Dihuru"
"11171","40073","8204","82","Pulau Dobodobo"
"11172","40074","8204","82","Pulau Dodawegane"
"11173","40075","8204","82","Pulau Dodaweweda"
"11174","40076","8204","82","Pulau Dodera"
"11175","40077","8204","82","Pulau Doro Ici"
"11176","40078","8204","82","Pulau Doro Lamo"
"11177","40079","8204","82","Pulau Doro Lamo"
"11178","40080","8204","82","Pulau Doro Panjang"
"11179","40081","8204","82","Pulau Doroobi Besar"
"11180","40082","8204","82","Pulau Doroobi Kecil"
"11181","40083","8204","82","Pulau Dorosolome Besar"
"11182","40084","8204","82","Pulau Dorosolome Kecil"
"11183","40085","8204","82","Pulau Dowara"
"11184","40086","8204","82","Pulau Dowora Ici"
"11185","40087","8204","82","Pulau Dowora Lamo"
"11186","40088","8204","82","Pulau Dua"
"11187","40089","8204","82","Pulau Eki"
"11188","40090","8204","82","Pulau Fakuba"
"11189","40091","8204","82","Pulau Farabeha"
"11190","40092","8204","82","Pulau Fitfodang"
"11191","40093","8204","82","Pulau Flay Bajo"
"11192","40094","8204","82","Pulau Gafi"
"11193","40095","8204","82","Pulau Gak Kutu"
"11194","40096","8204","82","Pulau Gak Lol"
"11195","40097","8204","82","Pulau Gamjaha"
"11196","40098","8204","82","Pulau Gamumu"
"11197","40099","8204","82","Pulau Garaga"
"11198","40100","8204","82","Pulau Gasing"
"11199","40101","8204","82","Pulau Gatagata Besar"
"11200","40102","8204","82","Pulau Gatagata Kecil"
"11201","40103","8204","82","Pulau Gegoru"
"11202","40104","8204","82","Pulau Gilalang"
"11203","40105","8204","82","Pulau Goheba"
"11204","40106","8204","82","Pulau Gonone"
"11205","40107","8204","82","Pulau Guaigo"
"11206","40108","8204","82","Pulau Guaigo Kecil"
"11207","40109","8204","82","Pulau Guci Ici"
"11208","40110","8204","82","Pulau Gufela"
"11209","40111","8204","82","Pulau Gumutu"
"11210","40112","8204","82","Pulau Gura Ici"
"11211","40113","8204","82","Pulau Gura Ici"
"11212","40114","8204","82","Pulau Gura Mangofa"
"11213","40115","8204","82","Pulau Gura Mangofa Ici"
"11214","40116","8204","82","Pulau Gura Mangofa Lamo"
"11215","40117","8204","82","Pulau Gura Manjanga"
"11216","40118","8204","82","Pulau Gurua Anyor"
"11217","40119","8204","82","Pulau Gurua Besar"
"11218","40120","8204","82","Pulau Gurua Ici"
"11219","40121","8204","82","Pulau Gurua Saragi"
"11220","40122","8204","82","Pulau Haihai"
"11221","40123","8204","82","Pulau Halberek Besar"
"11222","40124","8204","82","Pulau Halberek Kecil"
"11223","40125","8204","82","Pulau Hatebesi Besar"
"11224","40126","8204","82","Pulau Hatebesi Kecil"
"11225","40127","8204","82","Pulau Idis"
"11226","40128","8204","82","Pulau Igo"
"11227","40129","8204","82","Pulau Igo Ijo"
"11228","40130","8204","82","Pulau Intan"
"11229","40131","8204","82","Pulau Irimatiti"
"11230","40132","8204","82","Pulau Jabu"
"11231","40133","8204","82","Pulau Jasia"
"11232","40134","8204","82","Pulau Jere"
"11233","40135","8204","82","Pulau Jere"
"11234","40136","8204","82","Pulau Jibubu"
"11235","40137","8204","82","Pulau Jibubu Batu"
"11236","40138","8204","82","Pulau Jibubu Besar"
"11237","40139","8204","82","Pulau Jiko Kecil"
"11238","40140","8204","82","Pulau Jikula"
"11239","40141","8204","82","Pulau Jojaga Dalam"
"11240","40142","8204","82","Pulau Jojaga Luar"
"11241","40143","8204","82","Pulau Joji"
"11242","40144","8204","82","Pulau Jojo"
"11243","40145","8204","82","Pulau Joronga"
"11244","40146","8204","82","Pulau Joronga"
"11245","40147","8204","82","Pulau Kaba"
"11246","40148","8204","82","Pulau Kadera"
"11247","40149","8204","82","Pulau Kaireu"
"11248","40150","8204","82","Pulau Kakupang"
"11249","40151","8204","82","Pulau Kalero Afo"
"11250","40152","8204","82","Pulau Kalero Besar"
"11251","40153","8204","82","Pulau Kanekane"
"11252","40154","8204","82","Pulau Kapakapa"
"11253","40155","8204","82","Pulau Kapaya"
"11254","40156","8204","82","Pulau Kapiskapis"
"11255","40157","8204","82","Pulau Kapuraca"
"11256","40158","8204","82","Pulau Karangdalam"
"11257","40159","8204","82","Pulau Karangluar"
"11258","40160","8204","82","Pulau Karangtengah"
"11259","40161","8204","82","Pulau Karatib"
"11260","40162","8204","82","Pulau Kare"
"11261","40163","8204","82","Pulau Kasiruta"
"11262","40164","8204","82","Pulau Kasuari"
"11263","40165","8204","82","Pulau Kasuari Dalam"
"11264","40166","8204","82","Pulau Katinai"
"11265","40167","8204","82","Pulau Katinai Kecil"
"11266","40168","8204","82","Pulau Kay"
"11267","40169","8204","82","Pulau Kay Kecil"
"11268","40170","8204","82","Pulau Kayoa"
"11269","40171","8204","82","Pulau Kebunkampung"
"11270","40172","8204","82","Pulau Kelo"
"11271","40173","8204","82","Pulau Kelo"
"11272","40174","8204","82","Pulau Kepala Kambing"
"11273","40175","8204","82","Pulau Kman Bayo"
"11274","40176","8204","82","Pulau Kokotta"
"11275","40177","8204","82","Pulau Koru"
"11276","40178","8204","82","Pulau Koru Kecil"
"11277","40179","8204","82","Pulau Kosah"
"11278","40180","8204","82","Pulau Kosah Ici"
"11279","40181","8204","82","Pulau Kotamangara"
"11280","40182","8204","82","Pulau Kubi"
"11281","40183","8204","82","Pulau Kuburan"
"11282","40184","8204","82","Pulau Kuburan Barat"
"11283","40185","8204","82","Pulau Kuburan Timur"
"11284","40186","8204","82","Pulau Kucing"
"11285","40187","8204","82","Pulau Kusu"
"11286","40188","8204","82","Pulau Kutim"
"11287","40189","8204","82","Pulau Lai Loai"
"11288","40190","8204","82","Pulau Lai Siko"
"11289","40191","8204","82","Pulau Lai Wayo"
"11290","40192","8204","82","Pulau Laigoma"
"11291","40193","8204","82","Pulau Lakoromobidi"
"11292","40194","8204","82","Pulau Laparbae"
"11293","40195","8204","82","Pulau Latalata"
"11294","40196","8204","82","Pulau Lelei"
"11295","40197","8204","82","Pulau Lembal"
"11296","40198","8204","82","Pulau Liang"
"11297","40199","8204","82","Pulau Ligua"
"11298","40200","8204","82","Pulau Liliola"
"11299","40201","8204","82","Pulau Loid"
"11300","40202","8204","82","Pulau Lolanga Besar"
"11301","40203","8204","82","Pulau Lolanga Kecil"
"11302","40204","8204","82","Pulau Loleojaha Besar"
"11303","40205","8204","82","Pulau Loleojaha Kecil Barat"
"11304","40206","8204","82","Pulau Loleojaha Kecil Barat-Laut"
"11305","40207","8204","82","Pulau Loleojaha Kecil Selatan"
"11306","40208","8204","82","Pulau Loleojaha Kecil Tenggara"
"11307","40209","8204","82","Pulau Loleojaha Kecil Timur"
"11308","40210","8204","82","Pulau Loleojaha Timur"
"11309","40211","8204","82","Pulau Loleojaha Utara"
"11310","40212","8204","82","Pulau Lolutu"
"11311","40213","8204","82","Pulau Lou"
"11312","40214","8204","82","Pulau Luo"
"11313","40215","8204","82","Pulau Mado Dera"
"11314","40216","8204","82","Pulau Makian"
"11315","40217","8204","82","Pulau Makoropo"
"11316","40218","8204","82","Pulau Malamala"
"11317","40219","8204","82","Pulau Mamalayu"
"11318","40220","8204","82","Pulau Mambuat Besar"
"11319","40221","8204","82","Pulau Mambuat Kecil"
